month,year,station,basin,day_night,size_class,trap,count
8,1993,128,north,N,large,A,2
8,1993,128,north,N,large,B,3
8,1993,128,north,N,large,C,12
8,1993,128,north,N,large,D,0
8,1993,128,north,N,large,E,2
8,1993,128,north,N,small,A,13
8,1993,128,north,N,small,B,12
8,1993,128,north,N,small,C,40
8,1993,128,north,N,small,D,9
8,1993,128,north,N,small,E,6
8,1993,135,east,D,large,A,0
8,1993,135,east,D,large,B,0
8,1993,135,east,D,large,C,0
8,1993,135,east,D,large,D,0
8,1993,135,east,D,large,E,0
8,1993,135,east,D,small,A,2
8,1993,135,east,D,small,B,3
8,1993,135,east,D,small,C,1
8,1993,135,east,D,small,D,0
8,1993,135,east,D,small,E,0
8,1993,135,east,N,large,A,0
8,1993,135,east,N,large,B,0
8,1993,135,east,N,large,C,1
8,1993,135,east,N,large,D,1
8,1993,135,east,N,large,E,5
8,1993,135,east,N,small,A,1
8,1993,135,east,N,small,B,2
8,1993,135,east,N,small,C,1
8,1993,135,east,N,small,D,0
8,1993,135,east,N,small,E,1
8,1993,23,south,D,large,A,0
8,1993,23,south,D,large,B,0
8,1993,23,south,D,large,C,0
8,1993,23,south,D,large,D,0
8,1993,23,south,D,large,E,0
8,1993,23,south,D,small,A,0
8,1993,23,south,D,small,B,0
8,1993,23,south,D,small,C,0
8,1993,23,south,D,small,D,0
8,1993,23,south,D,small,E,0
8,1993,23,south,N,large,A,1
8,1993,23,south,N,large,B,0
8,1993,23,south,N,large,C,0
8,1993,23,south,N,large,D,0
8,1993,23,south,N,large,E,0
8,1993,23,south,N,small,A,0
8,1993,23,south,N,small,B,0
8,1993,23,south,N,small,C,0
8,1993,23,south,N,small,D,0
8,1993,23,south,N,small,E,0
8,1993,27,south,D,large,A,0
8,1993,27,south,D,large,B,0
8,1993,27,south,D,large,C,0
8,1993,27,south,D,large,D,0
8,1993,27,south,D,large,E,0
8,1993,27,south,D,small,A,1
8,1993,27,south,D,small,B,0
8,1993,27,south,D,small,C,0
8,1993,27,south,D,small,D,0
8,1993,27,south,D,small,E,0
8,1993,27,south,N,large,A,23
8,1993,27,south,N,large,B,15
8,1993,27,south,N,large,C,1
8,1993,27,south,N,large,D,0
8,1993,27,south,N,large,E,0
8,1993,27,south,N,small,A,1
8,1993,27,south,N,small,B,3
8,1993,27,south,N,small,C,0
8,1993,27,south,N,small,D,0
8,1993,27,south,N,small,E,0
8,1993,41,south,D,large,A,0
8,1993,41,south,D,large,B,0
8,1993,41,south,D,large,C,0
8,1993,41,south,D,large,D,0
8,1993,41,south,D,large,E,0
8,1993,41,south,D,small,A,1
8,1993,41,south,D,small,B,0
8,1993,41,south,D,small,C,0
8,1993,41,south,D,small,D,0
8,1993,41,south,D,small,E,0
8,1993,41,south,N,large,A,1
8,1993,41,south,N,large,B,1
8,1993,41,south,N,large,C,0
8,1993,41,south,N,large,D,0
8,1993,41,south,N,large,E,0
8,1993,41,south,N,small,A,0
8,1993,41,south,N,small,B,0
8,1993,41,south,N,small,C,0
8,1993,41,south,N,small,D,0
8,1993,41,south,N,small,E,0
8,1993,44,south,D,large,A,0
8,1993,44,south,D,large,B,0
8,1993,44,south,D,large,C,0
8,1993,44,south,D,large,D,0
8,1993,44,south,D,large,E,0
8,1993,44,south,D,small,A,0
8,1993,44,south,D,small,B,0
8,1993,44,south,D,small,C,0
8,1993,44,south,D,small,D,0
8,1993,44,south,D,small,E,0
8,1993,44,south,N,large,A,2
8,1993,44,south,N,large,B,0
8,1993,44,south,N,large,C,0
8,1993,44,south,N,large,D,0
8,1993,44,south,N,large,E,0
8,1993,44,south,N,small,A,0
8,1993,44,south,N,small,B,1
8,1993,44,south,N,small,C,0
8,1993,44,south,N,small,D,0
8,1993,44,south,N,small,E,0
8,1993,DN,north,D,large,A,0
8,1993,DN,north,D,large,B,0
8,1993,DN,north,D,large,C,0
8,1993,DN,north,D,large,D,0
8,1993,DN,north,D,large,E,0
8,1993,DN,north,D,small,A,2
8,1993,DN,north,D,small,B,1
8,1993,DN,north,D,small,C,0
8,1993,DN,north,D,small,D,0
8,1993,DN,north,D,small,E,0
8,1993,DN,north,N,large,A,7
8,1993,DN,north,N,large,B,6
8,1993,DN,north,N,large,C,3
8,1993,DN,north,N,large,D,2
8,1993,DN,north,N,large,E,0
8,1993,DN,north,N,small,A,9
8,1993,DN,north,N,small,B,16
8,1993,DN,north,N,small,C,4
8,1993,DN,north,N,small,D,11
8,1993,DN,north,N,small,E,0
6,1994,124,north,D,large,A,0
6,1994,124,north,D,large,B,0
6,1994,124,north,D,large,C,0
6,1994,124,north,D,large,D,0
6,1994,124,north,D,large,E,0
6,1994,124,north,D,small,A,1
6,1994,124,north,D,small,B,1
6,1994,124,north,D,small,C,2
6,1994,124,north,D,small,D,0
6,1994,124,north,D,small,E,0
6,1994,124,north,N,large,A,8
6,1994,124,north,N,large,B,1
6,1994,124,north,N,large,C,3
6,1994,124,north,N,large,D,0
6,1994,124,north,N,large,E,0
6,1994,124,north,N,small,A,17
6,1994,124,north,N,small,B,0
6,1994,124,north,N,small,C,70
6,1994,124,north,N,small,D,1
6,1994,124,north,N,small,E,0
6,1994,128,north,D,large,A,1
6,1994,128,north,D,large,B,3
6,1994,128,north,D,large,C,0
6,1994,128,north,D,large,D,0
6,1994,128,north,D,large,E,0
6,1994,128,north,D,small,A,4
6,1994,128,north,D,small,B,10
6,1994,128,north,D,small,C,0
6,1994,128,north,D,small,D,0
6,1994,128,north,D,small,E,0
6,1994,128,north,N,large,A,1
6,1994,128,north,N,large,B,1
6,1994,128,north,N,large,C,13
6,1994,128,north,N,large,D,6
6,1994,128,north,N,large,E,8
6,1994,128,north,N,small,A,13
6,1994,128,north,N,small,B,53
6,1994,128,north,N,small,C,76
6,1994,128,north,N,small,D,58
6,1994,128,north,N,small,E,52
6,1994,135,east,D,large,A,0
6,1994,135,east,D,large,B,1
6,1994,135,east,D,large,C,0
6,1994,135,east,D,large,D,1
6,1994,135,east,D,large,E,1
6,1994,135,east,D,small,A,3
6,1994,135,east,D,small,B,10
6,1994,135,east,D,small,C,0
6,1994,135,east,D,small,D,1
6,1994,135,east,D,small,E,11
6,1994,135,east,N,large,A,0
6,1994,135,east,N,large,B,2
6,1994,135,east,N,large,C,6
6,1994,135,east,N,large,D,4
6,1994,135,east,N,large,E,1
6,1994,135,east,N,small,A,110
6,1994,135,east,N,small,B,76
6,1994,135,east,N,small,C,230
6,1994,135,east,N,small,D,90
6,1994,135,east,N,small,E,145
6,1994,23,south,D,large,A,0
6,1994,23,south,D,large,B,0
6,1994,23,south,D,large,C,0
6,1994,23,south,D,large,D,0
6,1994,23,south,D,large,E,0
6,1994,23,south,D,small,A,0
6,1994,23,south,D,small,B,0
6,1994,23,south,D,small,C,0
6,1994,23,south,D,small,D,0
6,1994,23,south,D,small,E,0
6,1994,23,south,N,large,A,0
6,1994,23,south,N,large,B,0
6,1994,23,south,N,large,C,0
6,1994,23,south,N,large,D,0
6,1994,23,south,N,large,E,0
6,1994,23,south,N,small,A,1
6,1994,23,south,N,small,B,0
6,1994,23,south,N,small,C,0
6,1994,23,south,N,small,D,0
6,1994,23,south,N,small,E,0
6,1994,27,south,D,large,A,1
6,1994,27,south,D,large,B,0
6,1994,27,south,D,large,C,0
6,1994,27,south,D,large,D,0
6,1994,27,south,D,large,E,0
6,1994,27,south,D,small,A,0
6,1994,27,south,D,small,B,0
6,1994,27,south,D,small,C,0
6,1994,27,south,D,small,D,0
6,1994,27,south,D,small,E,0
6,1994,27,south,N,large,A,0
6,1994,27,south,N,large,B,0
6,1994,27,south,N,large,C,0
6,1994,27,south,N,large,D,0
6,1994,27,south,N,large,E,0
6,1994,27,south,N,small,A,0
6,1994,27,south,N,small,B,0
6,1994,27,south,N,small,C,0
6,1994,27,south,N,small,D,0
6,1994,27,south,N,small,E,0
6,1994,41,south,D,large,A,0
6,1994,41,south,D,large,B,0
6,1994,41,south,D,large,C,0
6,1994,41,south,D,large,D,0
6,1994,41,south,D,large,E,0
6,1994,41,south,D,small,A,1
6,1994,41,south,D,small,B,2
6,1994,41,south,D,small,C,0
6,1994,41,south,D,small,D,0
6,1994,41,south,D,small,E,0
6,1994,41,south,N,large,A,0
6,1994,41,south,N,large,B,0
6,1994,41,south,N,large,C,0
6,1994,41,south,N,large,D,0
6,1994,41,south,N,large,E,0
6,1994,41,south,N,small,A,1
6,1994,41,south,N,small,B,1
6,1994,41,south,N,small,C,2
6,1994,41,south,N,small,D,0
6,1994,41,south,N,small,E,0
6,1994,44,south,D,large,A,0
6,1994,44,south,D,large,B,0
6,1994,44,south,D,large,C,0
6,1994,44,south,D,large,D,0
6,1994,44,south,D,large,E,0
6,1994,44,south,D,small,A,0
6,1994,44,south,D,small,B,0
6,1994,44,south,D,small,C,0
6,1994,44,south,D,small,D,0
6,1994,44,south,D,small,E,0
6,1994,44,south,N,large,A,0
6,1994,44,south,N,large,B,0
6,1994,44,south,N,large,C,0
6,1994,44,south,N,large,D,0
6,1994,44,south,N,large,E,0
6,1994,44,south,N,small,A,1
6,1994,44,south,N,small,B,0
6,1994,44,south,N,small,C,0
6,1994,44,south,N,small,D,0
6,1994,44,south,N,small,E,0
6,1994,DN,north,D,large,A,0
6,1994,DN,north,D,large,B,1
6,1994,DN,north,D,large,C,0
6,1994,DN,north,D,large,D,1
6,1994,DN,north,D,large,E,1
6,1994,DN,north,D,small,A,3
6,1994,DN,north,D,small,B,10
6,1994,DN,north,D,small,C,0
6,1994,DN,north,D,small,D,1
6,1994,DN,north,D,small,E,11
6,1994,DN,north,N,large,A,7
6,1994,DN,north,N,large,B,13
6,1994,DN,north,N,large,C,0
6,1994,DN,north,N,large,D,18
6,1994,DN,north,N,large,E,8
6,1994,DN,north,N,small,A,52
6,1994,DN,north,N,small,B,45
6,1994,DN,north,N,small,C,13
6,1994,DN,north,N,small,D,34
6,1994,DN,north,N,small,E,135
8,1994,124,north,D,large,A,0
8,1994,124,north,D,large,B,0
8,1994,124,north,D,large,C,0
8,1994,124,north,D,large,D,0
8,1994,124,north,D,large,E,6
8,1994,124,north,D,small,A,3
8,1994,124,north,D,small,B,1
8,1994,124,north,D,small,C,0
8,1994,124,north,D,small,D,0
8,1994,124,north,D,small,E,174
8,1994,124,north,N,large,A,29
8,1994,124,north,N,large,B,1
8,1994,124,north,N,large,C,35
8,1994,124,north,N,large,D,61
8,1994,124,north,N,large,E,24
8,1994,124,north,N,small,A,81
8,1994,124,north,N,small,B,5
8,1994,124,north,N,small,C,135
8,1994,124,north,N,small,D,120
8,1994,124,north,N,small,E,99
8,1994,128,north,D,large,A,0
8,1994,128,north,D,large,B,0
8,1994,128,north,D,large,C,0
8,1994,128,north,D,large,D,0
8,1994,128,north,D,large,E,0
8,1994,128,north,D,small,A,3
8,1994,128,north,D,small,B,1
8,1994,128,north,D,small,C,4
8,1994,128,north,D,small,D,1
8,1994,128,north,D,small,E,0
8,1994,128,north,N,large,A,2
8,1994,128,north,N,large,B,1
8,1994,128,north,N,large,C,3
8,1994,128,north,N,large,D,6
8,1994,128,north,N,large,E,11
8,1994,128,north,N,small,A,1
8,1994,128,north,N,small,B,28
8,1994,128,north,N,small,C,18
8,1994,128,north,N,small,D,22
8,1994,128,north,N,small,E,47
8,1994,135,east,D,large,A,1
8,1994,135,east,D,large,B,0
8,1994,135,east,D,large,C,0
8,1994,135,east,D,large,D,0
8,1994,135,east,D,large,E,0
8,1994,135,east,D,small,A,3
8,1994,135,east,D,small,B,0
8,1994,135,east,D,small,C,0
8,1994,135,east,D,small,D,0
8,1994,135,east,D,small,E,0
8,1994,135,east,N,large,A,0
8,1994,135,east,N,large,B,0
8,1994,135,east,N,large,C,1
8,1994,135,east,N,large,D,0
8,1994,135,east,N,large,E,4
8,1994,135,east,N,small,A,0
8,1994,135,east,N,small,B,4
8,1994,135,east,N,small,C,0
8,1994,135,east,N,small,D,10
8,1994,135,east,N,small,E,7
8,1994,23,south,D,large,A,0
8,1994,23,south,D,large,B,0
8,1994,23,south,D,large,C,0
8,1994,23,south,D,large,D,0
8,1994,23,south,D,large,E,54
8,1994,23,south,D,small,A,0
8,1994,23,south,D,small,B,0
8,1994,23,south,D,small,C,0
8,1994,23,south,D,small,D,0
8,1994,23,south,D,small,E,1
8,1994,23,south,N,large,A,142
8,1994,23,south,N,large,B,13
8,1994,23,south,N,large,C,78
8,1994,23,south,N,large,D,97
8,1994,23,south,N,large,E,6
8,1994,23,south,N,small,A,42
8,1994,23,south,N,small,B,51
8,1994,23,south,N,small,C,17
8,1994,23,south,N,small,D,29
8,1994,23,south,N,small,E,16
8,1994,27,south,D,large,A,0
8,1994,27,south,D,large,B,0
8,1994,27,south,D,large,C,0
8,1994,27,south,D,large,D,0
8,1994,27,south,D,large,E,1
8,1994,27,south,D,small,A,1
8,1994,27,south,D,small,B,1
8,1994,27,south,D,small,C,1
8,1994,27,south,D,small,D,1
8,1994,27,south,D,small,E,6
8,1994,27,south,N,large,A,9
8,1994,27,south,N,large,B,43
8,1994,27,south,N,large,C,0
8,1994,27,south,N,large,D,0
8,1994,27,south,N,large,E,2
8,1994,27,south,N,small,A,8
8,1994,27,south,N,small,B,33
8,1994,27,south,N,small,C,3
8,1994,27,south,N,small,D,2
8,1994,27,south,N,small,E,5
8,1994,41,south,D,large,A,0
8,1994,41,south,D,large,B,0
8,1994,41,south,D,large,C,0
8,1994,41,south,D,large,D,0
8,1994,41,south,D,large,E,0
8,1994,41,south,D,small,A,1
8,1994,41,south,D,small,B,0
8,1994,41,south,D,small,C,0
8,1994,41,south,D,small,D,0
8,1994,41,south,D,small,E,0
8,1994,41,south,N,large,A,0
8,1994,41,south,N,large,B,0
8,1994,41,south,N,large,C,0
8,1994,41,south,N,large,D,0
8,1994,41,south,N,large,E,0
8,1994,41,south,N,small,A,2
8,1994,41,south,N,small,B,0
8,1994,41,south,N,small,C,0
8,1994,41,south,N,small,D,0
8,1994,41,south,N,small,E,0
8,1994,44,south,D,large,A,0
8,1994,44,south,D,large,B,0
8,1994,44,south,D,large,C,0
8,1994,44,south,D,large,D,0
8,1994,44,south,D,large,E,0
8,1994,44,south,D,small,A,1
8,1994,44,south,D,small,B,2
8,1994,44,south,D,small,C,0
8,1994,44,south,D,small,D,0
8,1994,44,south,D,small,E,0
8,1994,44,south,N,large,A,39
8,1994,44,south,N,large,B,1
8,1994,44,south,N,large,C,29
8,1994,44,south,N,large,D,122
8,1994,44,south,N,large,E,148
8,1994,44,south,N,small,A,61
8,1994,44,south,N,small,B,0
8,1994,44,south,N,small,C,65
8,1994,44,south,N,small,D,9
8,1994,44,south,N,small,E,11
8,1994,DN,north,D,large,A,0
8,1994,DN,north,D,large,B,0
8,1994,DN,north,D,large,C,0
8,1994,DN,north,D,large,D,0
8,1994,DN,north,D,large,E,0
8,1994,DN,north,D,small,A,9
8,1994,DN,north,D,small,B,4
8,1994,DN,north,D,small,C,1
8,1994,DN,north,D,small,D,2
8,1994,DN,north,D,small,E,2
8,1994,DN,north,N,large,A,8
8,1994,DN,north,N,large,B,12
8,1994,DN,north,N,large,C,23
8,1994,DN,north,N,large,D,5
8,1994,DN,north,N,large,E,21
8,1994,DN,north,N,small,A,25
8,1994,DN,north,N,small,B,32
8,1994,DN,north,N,small,C,27
8,1994,DN,north,N,small,D,31
8,1994,DN,north,N,small,E,107
6,1995,124,north,D,large,A,3
6,1995,124,north,D,large,B,7
6,1995,124,north,D,large,C,2
6,1995,124,north,D,large,D,0
6,1995,124,north,D,large,E,0
6,1995,124,north,D,small,A,11
6,1995,124,north,D,small,B,51
6,1995,124,north,D,small,C,21
6,1995,124,north,D,small,D,0
6,1995,124,north,D,small,E,0
6,1995,124,north,N,large,A,7
6,1995,124,north,N,large,B,0
6,1995,124,north,N,large,C,0
6,1995,124,north,N,large,D,4
6,1995,124,north,N,large,E,4
6,1995,124,north,N,small,A,85
6,1995,124,north,N,small,B,0
6,1995,124,north,N,small,C,0
6,1995,124,north,N,small,D,74
6,1995,124,north,N,small,E,65
6,1995,128,north,D,large,A,3
6,1995,128,north,D,large,B,18
6,1995,128,north,D,large,C,1
6,1995,128,north,D,large,D,1
6,1995,128,north,D,large,E,0
6,1995,128,north,D,small,A,2
6,1995,128,north,D,small,B,80
6,1995,128,north,D,small,C,0
6,1995,128,north,D,small,D,8
6,1995,128,north,D,small,E,0
6,1995,128,north,N,large,A,3
6,1995,128,north,N,large,B,15
6,1995,128,north,N,large,C,10
6,1995,128,north,N,large,D,6
6,1995,128,north,N,large,E,3
6,1995,128,north,N,small,A,106
6,1995,128,north,N,small,B,273
6,1995,128,north,N,small,C,172
6,1995,128,north,N,small,D,204
6,1995,128,north,N,small,E,94
6,1995,135,east,D,large,A,8
6,1995,135,east,D,large,B,3
6,1995,135,east,D,large,C,5
6,1995,135,east,D,large,D,6
6,1995,135,east,D,large,E,0
6,1995,135,east,D,small,A,3
6,1995,135,east,D,small,B,6
6,1995,135,east,D,small,C,8
6,1995,135,east,D,small,D,7
6,1995,135,east,D,small,E,0
6,1995,135,east,N,large,A,15
6,1995,135,east,N,large,B,14
6,1995,135,east,N,large,C,9
6,1995,135,east,N,large,D,14
6,1995,135,east,N,large,E,12
6,1995,135,east,N,small,A,23
6,1995,135,east,N,small,B,37
6,1995,135,east,N,small,C,14
6,1995,135,east,N,small,D,17
6,1995,135,east,N,small,E,22
6,1995,23,south,D,large,A,0
6,1995,23,south,D,large,B,1
6,1995,23,south,D,large,C,40
6,1995,23,south,D,large,D,0
6,1995,23,south,D,large,E,0
6,1995,23,south,D,small,A,2
6,1995,23,south,D,small,B,0
6,1995,23,south,D,small,C,89
6,1995,23,south,D,small,D,0
6,1995,23,south,D,small,E,0
6,1995,23,south,N,large,A,0
6,1995,23,south,N,large,B,0
6,1995,23,south,N,large,C,0
6,1995,23,south,N,large,D,0
6,1995,23,south,N,large,E,0
6,1995,23,south,N,small,A,0
6,1995,23,south,N,small,B,0
6,1995,23,south,N,small,C,0
6,1995,23,south,N,small,D,0
6,1995,23,south,N,small,E,0
6,1995,27,south,D,large,A,49
6,1995,27,south,D,large,B,1
6,1995,27,south,D,large,C,29
6,1995,27,south,D,large,D,15
6,1995,27,south,D,large,E,19
6,1995,27,south,D,small,A,139
6,1995,27,south,D,small,B,38
6,1995,27,south,D,small,C,134
6,1995,27,south,D,small,D,258
6,1995,27,south,D,small,E,86
6,1995,27,south,N,large,A,3
6,1995,27,south,N,large,B,7
6,1995,27,south,N,large,C,7
6,1995,27,south,N,large,D,10
6,1995,27,south,N,large,E,0
6,1995,27,south,N,small,A,64
6,1995,27,south,N,small,B,180
6,1995,27,south,N,small,C,152
6,1995,27,south,N,small,D,163
6,1995,27,south,N,small,E,0
6,1995,41,south,D,large,A,0
6,1995,41,south,D,large,B,0
6,1995,41,south,D,large,C,0
6,1995,41,south,D,large,D,0
6,1995,41,south,D,large,E,0
6,1995,41,south,D,small,A,16
6,1995,41,south,D,small,B,2
6,1995,41,south,D,small,C,2
6,1995,41,south,D,small,D,1
6,1995,41,south,D,small,E,0
6,1995,41,south,N,large,A,19
6,1995,41,south,N,large,B,15
6,1995,41,south,N,large,C,34
6,1995,41,south,N,large,D,21
6,1995,41,south,N,large,E,11
6,1995,41,south,N,small,A,169
6,1995,41,south,N,small,B,101
6,1995,41,south,N,small,C,148
6,1995,41,south,N,small,D,173
6,1995,41,south,N,small,E,48
6,1995,44,south,D,large,A,13
6,1995,44,south,D,large,B,0
6,1995,44,south,D,large,C,5
6,1995,44,south,D,large,D,1
6,1995,44,south,D,large,E,2
6,1995,44,south,D,small,A,91
6,1995,44,south,D,small,B,1
6,1995,44,south,D,small,C,14
6,1995,44,south,D,small,D,1
6,1995,44,south,D,small,E,8
6,1995,44,south,N,large,A,5
6,1995,44,south,N,large,B,0
6,1995,44,south,N,large,C,0
6,1995,44,south,N,large,D,10
6,1995,44,south,N,large,E,9
6,1995,44,south,N,small,A,52
6,1995,44,south,N,small,B,1
6,1995,44,south,N,small,C,2
6,1995,44,south,N,small,D,51
6,1995,44,south,N,small,E,79
6,1995,DN,north,D,large,A,2
6,1995,DN,north,D,large,B,2
6,1995,DN,north,D,large,C,0
6,1995,DN,north,D,large,D,0
6,1995,DN,north,D,large,E,3
6,1995,DN,north,D,small,A,0
6,1995,DN,north,D,small,B,17
6,1995,DN,north,D,small,C,1
6,1995,DN,north,D,small,D,47
6,1995,DN,north,D,small,E,22
6,1995,DN,north,N,large,A,13
6,1995,DN,north,N,large,B,4
6,1995,DN,north,N,large,C,22
6,1995,DN,north,N,large,D,15
6,1995,DN,north,N,large,E,6
6,1995,DN,north,N,small,A,62
6,1995,DN,north,N,small,B,38
6,1995,DN,north,N,small,C,65
6,1995,DN,north,N,small,D,49
6,1995,DN,north,N,small,E,67
8,1995,124,north,D,large,A,0
8,1995,124,north,D,large,B,19
8,1995,124,north,D,large,C,32
8,1995,124,north,D,large,D,51
8,1995,124,north,D,large,E,47
8,1995,124,north,D,small,A,0
8,1995,124,north,D,small,B,16
8,1995,124,north,D,small,C,53
8,1995,124,north,D,small,D,48
8,1995,124,north,D,small,E,56
8,1995,124,north,N,large,A,40
8,1995,124,north,N,large,B,28
8,1995,124,north,N,large,C,22
8,1995,124,north,N,large,D,37
8,1995,124,north,N,large,E,43
8,1995,124,north,N,small,A,55
8,1995,124,north,N,small,B,47
8,1995,124,north,N,small,C,63
8,1995,124,north,N,small,D,97
8,1995,124,north,N,small,E,66
8,1995,128,north,D,large,A,0
8,1995,128,north,D,large,B,0
8,1995,128,north,D,large,C,0
8,1995,128,north,D,large,D,0
8,1995,128,north,D,large,E,0
8,1995,128,north,D,small,A,7
8,1995,128,north,D,small,B,3
8,1995,128,north,D,small,C,2
8,1995,128,north,D,small,D,3
8,1995,128,north,D,small,E,0
8,1995,128,north,N,large,A,21
8,1995,128,north,N,large,B,0
8,1995,128,north,N,large,C,2
8,1995,128,north,N,large,D,8
8,1995,128,north,N,large,E,5
8,1995,128,north,N,small,A,57
8,1995,128,north,N,small,B,0
8,1995,128,north,N,small,C,9
8,1995,128,north,N,small,D,34
8,1995,128,north,N,small,E,19
8,1995,135,east,D,large,A,0
8,1995,135,east,D,large,B,0
8,1995,135,east,D,large,C,1
8,1995,135,east,D,large,D,0
8,1995,135,east,D,large,E,0
8,1995,135,east,D,small,A,1
8,1995,135,east,D,small,B,1
8,1995,135,east,D,small,C,1
8,1995,135,east,D,small,D,2
8,1995,135,east,D,small,E,0
8,1995,135,east,N,large,A,11
8,1995,135,east,N,large,B,17
8,1995,135,east,N,large,C,11
8,1995,135,east,N,large,D,0
8,1995,135,east,N,large,E,22
8,1995,135,east,N,small,A,2
8,1995,135,east,N,small,B,29
8,1995,135,east,N,small,C,14
8,1995,135,east,N,small,D,1
8,1995,135,east,N,small,E,8
8,1995,23,south,D,large,A,0
8,1995,23,south,D,large,B,0
8,1995,23,south,D,large,C,0
8,1995,23,south,D,large,D,0
8,1995,23,south,D,large,E,0
8,1995,23,south,D,small,A,0
8,1995,23,south,D,small,B,0
8,1995,23,south,D,small,C,0
8,1995,23,south,D,small,D,0
8,1995,23,south,D,small,E,0
8,1995,23,south,N,large,A,12
8,1995,23,south,N,large,B,15
8,1995,23,south,N,large,C,21
8,1995,23,south,N,large,D,8
8,1995,23,south,N,large,E,1
8,1995,23,south,N,small,A,0
8,1995,23,south,N,small,B,3
8,1995,23,south,N,small,C,0
8,1995,23,south,N,small,D,0
8,1995,23,south,N,small,E,0
8,1995,27,south,D,large,A,0
8,1995,27,south,D,large,B,0
8,1995,27,south,D,large,C,0
8,1995,27,south,D,large,D,0
8,1995,27,south,D,large,E,0
8,1995,27,south,D,small,A,1
8,1995,27,south,D,small,B,0
8,1995,27,south,D,small,C,0
8,1995,27,south,D,small,D,0
8,1995,27,south,D,small,E,0
8,1995,27,south,N,large,A,1
8,1995,27,south,N,large,B,1
8,1995,27,south,N,large,C,2
8,1995,27,south,N,large,D,0
8,1995,27,south,N,large,E,0
8,1995,27,south,N,small,A,0
8,1995,27,south,N,small,B,0
8,1995,27,south,N,small,C,0
8,1995,27,south,N,small,D,0
8,1995,27,south,N,small,E,0
8,1995,41,south,D,large,A,0
8,1995,41,south,D,large,B,0
8,1995,41,south,D,large,C,0
8,1995,41,south,D,large,D,0
8,1995,41,south,D,large,E,0
8,1995,41,south,D,small,A,0
8,1995,41,south,D,small,B,0
8,1995,41,south,D,small,C,0
8,1995,41,south,D,small,D,0
8,1995,41,south,D,small,E,1
8,1995,41,south,N,large,A,0
8,1995,41,south,N,large,B,0
8,1995,41,south,N,large,C,0
8,1995,41,south,N,large,D,0
8,1995,41,south,N,large,E,1
8,1995,41,south,N,small,A,0
8,1995,41,south,N,small,B,0
8,1995,41,south,N,small,C,0
8,1995,41,south,N,small,D,0
8,1995,41,south,N,small,E,1
8,1995,44,south,D,large,A,0
8,1995,44,south,D,large,B,2
8,1995,44,south,D,large,C,0
8,1995,44,south,D,large,D,0
8,1995,44,south,D,large,E,0
8,1995,44,south,D,small,A,1
8,1995,44,south,D,small,B,2
8,1995,44,south,D,small,C,0
8,1995,44,south,D,small,D,0
8,1995,44,south,D,small,E,0
8,1995,44,south,N,large,A,11
8,1995,44,south,N,large,B,3
8,1995,44,south,N,large,C,1
8,1995,44,south,N,large,D,1
8,1995,44,south,N,large,E,0
8,1995,44,south,N,small,A,0
8,1995,44,south,N,small,B,0
8,1995,44,south,N,small,C,0
8,1995,44,south,N,small,D,1
8,1995,44,south,N,small,E,0
8,1995,DN,north,D,large,A,1
8,1995,DN,north,D,large,B,0
8,1995,DN,north,D,large,C,0
